date,open,high,low,close
2018-12-18,66.93,66.8,64.81,66.93
2018-12-19,65.33,66.3,64.8,65.69
2018-12-20,63.75,66.2,62.8477,64.3
2018-12-21,62.41,63.461,61.84,64.35
2018-12-24,62.05,62.62,60.78,63.16
2018-12-26,62.85,65.45,62.65,64.03
2018-12-27,65.13,64.67,63.11,64.5
2018-12-28,64.4,64.88,63.401,65.95
2018-12-31,65.9,66.78,65.23,65.8
2019-01-02,66.32,65.39,64.358,66.32
2019-01-03,65.19,65.07,63.867,64.57
2019-01-04,62.5,66.01,63.88,66.33
2019-01-07,64.17,66.42,63.63,63.74
2019-01-08,65.15,67.12,63.12,66.63
2019-01-09,65.59,64.18,64.93,65.98
2019-01-10,64.49,66.92,64.54,64.43
2019-01-11,64.64,65.6,63.4067,64.87
2019-01-14,65.88,64.424,63.45,64.51
2019-01-15,65.83,64.921,64.56,67.18
2019-01-16,66.0,66.07,66.58,66.83
2019-01-17,64.3,65.35,65.3,66.21
2019-01-18,67.01,67.97,65.88,66.6
2019-01-22,65.2,68.36,66.81,68.14
2019-01-23,68.03,68.0938,67.4,67.5
2019-01-24,66.77,68.21,65.22,64.97
2019-01-25,67.79,69.7,67.1,67.55
2019-01-28,68.06,70.186,67.44,67.6
2019-01-29,67.0,68.1,67.3,68.01
2019-01-30,67.89,68.57,69.2,68.4
2019-01-31,69.95,69.84,67.81,70.29
2019-02-01,69.76,69.68,71.0,69.01
2019-02-04,69.34,69.22,68.15,70.01
2019-02-05,70.08,69.76,70.85,69.68
2019-02-06,72.29,72.1486,69.0,70.66
2019-02-07,70.1,70.9,70.86,71.62
2019-02-08,71.06,70.51,71.9,70.35
2019-02-11,72.0,72.547,71.744,70.71
2019-02-12,70.86,71.9,72.49,70.64
2019-02-13,71.24,73.7,71.3,73.07
2019-02-14,70.79,73.78,73.34,73.19
2019-02-15,72.43,73.5,72.6804,72.13
2019-02-19,73.84,71.7,70.42,71.4
2019-02-20,73.61,71.0,70.44,70.93
2019-02-21,72.83,72.7,70.17,72.1
2019-02-22,72.73,74.76,71.31,72.4
2019-02-25,72.9,74.98,73.9,71.69
2019-02-26,74.0,73.54,71.3,73.25
2019-02-27,70.92,71.9,70.59,72.85
2019-02-28,70.17,73.27,70.84,71.31
2019-03-01,72.52,72.71,70.4747,73.9
2019-03-04,74.42,74.74,70.5,72.26
2019-03-05,71.92,73.42,73.27,74.74
2019-03-06,71.87,73.55,71.7,74.41
2019-03-07,74.2,72.61,72.2,71.11
2019-03-08,71.03,71.85,70.08,70.91
2019-03-11,70.0,72.898,70.9,71.59
2019-03-12,72.28,71.66,72.61,71.46
2019-03-13,73.29,71.2,71.91,72.2
2019-03-14,71.14,73.541,72.36,71.05
2019-03-15,72.5,74.3,73.96,71.39
2019-03-18,72.01,72.6,70.7253,74.24
2019-03-19,72.92,73.5,74.13,73.77
2019-03-20,74.5,74.9,73.87,75.2
2019-03-21,74.48,74.053,73.28,75.04
2019-03-22,73.52,73.88,74.97,75.03
2019-03-25,75.0,74.3218,72.96,74.4
2019-03-26,76.03,74.34,74.42,74.22
2019-03-27,73.4,75.85,76.09,75.21
2019-03-28,74.68,75.49,74.42,73.97
2019-03-29,74.64,76.7106,75.27,76.54
2019-04-01,75.81,75.24,74.62,74.11
2019-04-02,74.12,77.29,76.3,76.5
2019-04-03,74.81,77.72,74.51,76.93
2019-04-04,76.3,77.37,76.89,75.49
2019-04-05,75.68,77.42,74.58,77.46
2019-04-08,77.26,76.4,76.25,78.9
2019-04-09,77.19,77.86,75.2,78.13
2019-04-10,77.31,76.745,76.4,75.82
2019-04-11,78.02,78.68,78.77,76.27
2019-04-12,76.3,80.68,79.73,78.44
2019-04-15,79.92,78.6,77.0,78.25
2019-04-16,77.19,79.66,77.226,76.5
2019-04-17,77.0,78.98,76.7,77.55
2019-04-18,76.16,77.41,75.27,76.22
2019-04-22,79.4,76.14,75.53,75.9
2019-04-23,78.39,77.34,78.22,77.15
2019-04-24,78.63,77.06,79.69,80.17
2019-04-25,76.73,77.51,78.47,79.98
2019-04-26,78.47,80.5,75.63,79.16
2019-04-29,78.3,78.44,77.85,80.1
2019-04-30,79.0,77.92,77.48,78.3
2019-05-01,79.35,80.01,78.03,79.9
2019-05-02,80.98,81.2,79.77,78.92
2019-05-03,80.52,80.7,79.67,79.17
2019-05-06,78.1,81.6,80.32,78.68
2019-05-07,81.4,79.3,78.43,78.56
2019-05-08,80.91,80.86,77.59,79.86
2019-05-09,78.72,81.0,80.147,80.2
2019-05-10,81.24,79.3,77.96,81.49
2019-05-13,78.24,80.81,77.3,78.95
2019-05-14,80.51,77.93,79.48,77.28
2019-05-15,79.8,80.66,77.016,80.92
2019-05-16,77.71,79.6,78.8,82.4
2019-05-17,78.83,80.6522,78.45,79.95
2019-05-20,81.2,79.63,78.29,80.45
2019-05-21,78.08,80.13,79.85,78.42
2019-05-22,80.7,79.759,80.52,78.21
2019-05-23,77.53,79.84,76.4,78.41
2019-05-24,79.83,77.72,78.11,77.33
2019-05-28,78.1,77.57,78.92,77.3
2019-05-29,78.94,79.23,75.36,75.7
2019-05-30,77.25,79.28,78.68,77.53
2019-05-31,77.0,79.64,77.25,76.47
2019-06-03,77.67,80.27,77.95,78.55
2019-06-04,80.6,79.992,79.75,80.23
2019-06-05,80.67,80.63,81.12,81.01
2019-06-06,80.79,85.29,81.9,84.4
2019-06-07,85.6,83.76,85.57,84.11
2019-06-10,83.27,85.29,82.05,85.5
2019-06-11,83.3,84.62,85.75,84.05
2019-06-12,86.01,83.93,82.84,86.83
2019-06-13,86.79,87.37,83.93,84.21
2019-06-14,85.12,86.01,87.14,87.77
2019-06-17,88.21,87.22,86.7904,85.12
2019-06-18,83.78,87.82,85.284,86.93
2019-06-19,86.26,87.96,82.86,85.53
2019-06-20,84.81,88.4732,84.72,86.95
2019-06-21,85.32,84.8321,87.6,85.97
2019-06-24,86.0,88.21,85.85,86.7
2019-06-25,86.9,86.2,87.58,86.13
2019-06-26,88.5,88.3,86.56,85.51
2019-06-27,86.09,86.69,87.23,85.82
2019-06-28,85.45,86.07,83.68,86.75
2019-07-01,88.74,86.13,85.54,88.58
2019-07-02,87.15,87.39,86.73,89.12
2019-07-03,86.77,91.69,87.85,88.15
2019-07-05,91.1,88.192,87.38,91.86
2019-07-08,90.7,89.56,87.66,90.88
2019-07-09,91.11,91.81,88.44,88.0
2019-07-10,89.54,89.7,87.86,92.19
2019-07-11,90.74,92.82,89.841,91.82
2019-07-12,90.91,93.89,93.09,94.06
2019-07-15,90.47,91.43,89.99,93.86
2019-07-16,94.38,94.28,91.2,93.87
2019-07-17,90.75,94.86,92.5682,90.71
2019-07-18,90.47,96.11,93.36,93.0
2019-07-19,95.9,94.89,94.2203,92.2
2019-07-22,92.45,92.07,90.59,93.39
2019-07-23,93.39,93.04,93.43,91.96
2019-07-24,90.2,94.96,91.64,93.76
2019-07-25,93.68,95.9,91.87,95.06
2019-07-26,100.4,102.19,98.39,100.49
2019-07-29,100.11,101.29,101.571,100.66
2019-07-30,101.8,99.967,98.6,101.19
2019-07-31,99.67,96.97,96.8,95.55
2019-08-01,97.0,101.42,96.91,99.01
2019-08-02,96.0,100.46,96.4,99.95
2019-08-05,97.8,100.0,93.41,93.9
2019-08-06,95.29,97.15,95.6,98.01
2019-08-07,94.8,97.4,95.28,97.67
2019-08-08,99.74,100.4961,96.925,98.77
2019-08-09,96.8,97.75,98.92,99.6
2019-08-12,94.84,96.2,95.78,98.87
2019-08-13,95.43,100.6,94.63,96.99
2019-08-14,98.37,100.2199,96.9,97.62
2019-08-15,97.9,100.38,99.15,96.71
2019-08-16,98.32,100.18,97.5129,99.51
2019-08-19,101.56,97.9842,97.4206,101.0
2019-08-20,99.14,101.26,100.13,98.72
2019-08-21,97.23,98.1,100.49,99.31
2019-08-22,98.92,101.35,96.6,97.23
2019-08-23,100.63,98.3,96.34,94.9
2019-08-26,96.65,98.7,98.0,98.6
2019-08-27,100.9,98.7,99.22,99.92
2019-08-28,97.1,99.67,99.0,100.45
2019-08-29,101.38,101.17,99.35,101.6
2019-08-30,100.25,101.68,97.88,98.59
2019-09-03,97.58,97.9,100.38,97.0
2019-09-04,98.29,96.6379,95.627,97.17
2019-09-05,99.21,98.56,95.22,100.24
2019-09-06,99.44,96.6,97.79,99.39
2019-09-09,98.5,100.26,94.21,97.89
2019-09-10,93.9,96.08,93.1371,94.08
2019-09-11,93.69,94.56,91.43,93.38
2019-09-12,96.08,96.034,95.42,95.89
2019-09-13,94.247,96.366,92.96,94.71
2019-09-16,93.93,90.78,91.3776,92.17
2019-09-17,92.52,93.47,91.68,95.13
2019-09-18,91.63,95.92,93.37,95.36
2019-09-19,94.2,95.9,92.8,93.67
2019-09-20,94.07,92.08,91.26,91.24
2019-09-23,93.19,95.29,91.67,91.75
2019-09-24,96.2,93.82,92.18,91.75
2019-09-25,93.31,91.91,93.17,90.92
2019-09-26,91.21,94.93,91.1,91.9
2019-09-27,91.7,94.4,90.38,90.09
2019-09-30,92.18,91.85,91.98,88.64
2019-10-01,91.47,90.633,87.48,87.74
2019-10-02,87.35,87.68,85.12,85.39
2019-10-03,85.1,86.36,86.97,85.67
2019-10-04,85.7,86.6,87.843,86.11
2019-10-07,89.02,87.73,86.66,86.18
2019-10-08,87.22,89.47,86.76,86.78
2019-10-09,88.89,89.21,86.97,89.12
2019-10-10,86.6,88.1987,87.07,86.65
2019-10-11,90.96,89.02,87.5,88.54
2019-10-14,88.9,89.72,86.6,90.62
2019-10-15,87.0,89.77,89.58,90.49
2019-10-16,89.4,88.98,86.424,90.26
2019-10-17,88.46,87.49,86.63,89.86
2019-10-18,86.49,88.03,87.06,89.28
2019-10-21,88.0,88.61,88.9423,89.1
2019-10-22,87.12,86.8,85.73,83.88
2019-10-23,86.04,86.2,83.7644,86.71
2019-10-24,84.1,87.15,85.678,84.06
2019-10-25,86.06,86.84,86.7,83.82
2019-10-28,85.35,85.85,83.78,84.1
2019-10-29,87.65,87.01,84.53,86.02
2019-10-30,87.54,86.3,84.5,86.98
2019-10-31,89.53,89.0,84.8,85.56
2019-11-01,88.95,86.74,83.77,83.32
2019-11-04,83.6,85.654,83.1,83.22
2019-11-05,83.63,82.42,85.0751,85.07
2019-11-06,84.23,83.67,85.0,84.52
2019-11-07,85.48,84.77,83.97,85.12
2019-11-08,84.14,86.27,84.08,85.68
2019-11-11,85.33,83.7887,84.78,83.31
2019-11-12,84.41,86.912,84.954,83.89
2019-11-13,85.31,84.56,86.2,85.79
2019-11-14,88.2,84.87,85.2,86.37
2019-11-15,87.5,88.03,84.59,85.99
2019-11-18,87.35,86.08,84.2948,87.32
2019-11-19,87.92,84.78,86.4921,87.32
2019-11-20,86.31,87.78,83.91,86.8
2019-11-21,85.76,86.26,83.787,86.0
2019-11-22,84.96,83.96,84.94,85.15
2019-11-25,87.03,85.0,83.05,84.92
2019-11-26,84.68,86.58,86.0,87.68
2019-11-27,88.44,86.88,84.74,88.93
2019-11-29,87.28,87.78,86.85,87.74
2019-12-02,89.5,85.85,86.05,88.16
2019-12-03,88.1,87.0,84.0494,87.72
2019-12-04,87.65,86.42,87.4419,86.8
2019-12-05,89.14,89.0729,86.5,88.39
2019-12-06,87.15,87.83,89.16,87.86
2019-12-09,89.07,87.6,86.71,90.23
2019-12-10,87.1,88.508,89.13,89.0
2019-12-11,89.99,87.633,87.17,87.08
2019-12-12,91.0,89.5653,87.74,92.5
2019-12-13,91.05,91.9661,88.42,91.66
2019-12-16,91.11,91.7,92.73,90.22
2019-12-17,90.42,90.1,91.8,88.52
2019-12-18,91.0,90.44,91.033,91.21
2019-12-19,89.25,91.153,89.62,89.54
2019-12-20,91.151,91.0,91.56,88.57
2019-12-23,90.7,93.1,88.361,89.67
2019-12-24,89.2,89.4959,90.0,91.67
2019-12-26,91.61,89.59,90.96,92.177
2019-12-27,92.12,92.84,87.75,90.38
2019-12-30,89.68,91.5,90.38,90.08
2019-12-31,90.57,91.34,91.48,89.85
2020-01-02,90.66,92.81,90.96,92.11
2020-01-03,92.22,92.1,90.5,90.79
2020-01-06,92.07,90.34,91.36,89.56
2020-01-07,88.84,90.59,87.69,89.83
2020-01-08,87.99,90.26,91.35,90.95
2020-01-09,93.57,94.7,90.95,94.67
2020-01-10,93.0,91.76,92.82,90.82
2020-01-13,94.42,92.613,93.94,95.39
2020-01-14,94.29,92.28,93.25,94.08
2020-01-15,91.0,95.28,95.0,93.93
2020-01-16,94.51,95.31,92.96,95.58
2020-01-17,95.97,98.13,94.4813,97.55
2020-01-21,96.6,94.217,94.43,94.81
2020-01-22,95.93,95.86,94.2,94.0
2020-01-23,95.6,95.12,93.01,95.78
2020-01-24,96.0,97.73,93.38,94.31
2020-01-27,89.83,92.19,91.13,90.57
2020-01-28,91.41,93.474,90.71,91.7
2020-01-29,90.1,89.68,86.6,88.88
2020-01-30,88.56,87.38,86.23,88.2
2020-01-31,88.51,88.567,86.33,86.66
2020-02-03,88.13,88.2634,87.13,89.71
2020-02-04,89.85,91.0,90.69,92.22
2020-02-05,90.89,93.5,88.69,88.03
2020-02-06,91.52,88.201,87.42,87.85
2020-02-07,86.45,89.76,85.551,88.03
2020-02-10,88.91,91.2041,87.3881,90.49
2020-02-11,88.08,89.5365,87.7,88.47
2020-02-12,91.69,90.3,89.85,92.53
2020-02-13,89.5,94.271,90.07,93.359
2020-02-14,94.68,93.098,89.25,92.56
2020-02-18,93.81,90.78,92.48,93.48
2020-02-19,92.68,91.378,92.4,90.82
2020-02-20,90.11,90.65,88.15,92.5
2020-02-21,90.0,91.88,87.0,90.46
2020-02-24,84.7,88.9668,87.85,85.55
2020-02-25,87.92,88.84,81.81,84.2
2020-02-26,85.6,84.7,82.35,84.47
2020-02-27,81.23,81.43,78.04,79.98
2020-02-28,79.06,81.89,77.56,82.12
2020-03-02,78.41,86.16,79.87,85.54
2020-03-03,84.2,86.597,78.16,81.8
2020-03-04,79.58,80.3,78.23,83.53
2020-03-05,78.6,80.7,77.71,78.62
2020-03-06,75.9,75.85,75.07,76.93
2020-03-09,73.54,74.49,71.21,72.47
2020-03-10,72.93,76.34,72.73,77.06
2020-03-11,74.75,75.55,70.4,69.9
2020-03-12,63.2717,69.268,64.37,65.0
2020-03-13,66.88,70.5,65.15,72.39
2020-03-16,62.86,64.432,60.84,59.3
2020-03-17,60.85,61.5615,53.8,59.63
2020-03-18,55.6,58.4,51.45,57.44
2020-03-19,58.77,66.06,55.72,63.7
2020-03-20,64.9,68.12,58.46,60.53
2020-03-23,59.03,59.03,54.0,58.6
2020-03-24,63.18,67.57,63.0,67.8
2020-03-25,67.61,72.13,64.9038,67.79
2020-03-26,67.08,74.15,68.58,70.6
2020-03-27,66.87,70.49,67.1379,66.64
2020-03-30,67.45,68.7753,66.47,68.27
2020-03-31,69.69,70.22,66.62,66.66
2020-04-01,63.0,67.57,61.97,65.6
2020-04-02,67.01,69.7,63.09,65.0
2020-04-03,66.91,65.48,61.9,64.8
2020-04-06,68.97,71.72,66.12,69.16
2020-04-07,74.651,73.53,69.752,68.75
2020-04-08,70.04,74.74,70.8629,72.19
2020-04-09,71.3,75.298,70.74,76.75
2020-04-13,74.9429,73.6,70.53,73.32
2020-04-14,76.92,74.67,74.56,75.23
2020-04-15,72.58,73.974,73.92,74.32
2020-04-16,75.38,75.01,74.258,74.17
2020-04-17,78.5,77.75,76.43,77.2
2020-04-20,76.91,79.17,77.995,77.13
2020-04-21,75.1,75.77,73.76,76.19
2020-04-22,75.66,81.1,77.31,80.45
2020-04-23,80.68,81.22,76.5,78.18
2020-04-24,77.95,78.72,75.01,75.96
2020-04-27,79.41,79.3,76.95,79.49
2020-04-28,81.87,82.2,77.61,81.89
2020-04-29,81.94,80.48,80.3,76.87
2020-04-30,77.27,78.61,75.79,80.19
2020-05-01,78.4,76.9155,75.39,77.25
2020-05-04,75.18,75.08,72.608,72.82
2020-05-05,78.63,78.33,76.02,73.3
2020-05-06,76.184,77.81,73.28,74.03
2020-05-07,75.83,76.2,76.6,77.0
2020-05-08,78.25,78.36,77.91,80.98
2020-05-11,78.68,77.57,78.72,77.53
2020-05-12,79.0,76.8,77.53,77.31
2020-05-13,77.46,78.8,75.44,75.98
2020-05-14,73.52,75.94,72.07,75.86
2020-05-15,74.81,77.69,75.482,77.48
2020-05-18,79.97,79.3,77.9,79.15
2020-05-19,77.8,80.182,77.49,77.58
2020-05-20,80.79,80.93,78.01,79.36
2020-05-21,80.5,79.703,78.84,78.68
2020-05-22,79.4,81.37,77.81,80.5
2020-05-26,83.5,81.69,81.248,79.94
2020-05-27,80.11,79.54,79.347,81.0
2020-05-28,81.5,82.21,78.27,82.05
2020-05-29,81.75,79.53,80.81,80.07
2020-06-01,79.9,81.07,77.1,78.74
2020-06-02,80.31,82.041,77.72,79.67
2020-06-03,80.72,83.53,80.3,79.98
2020-06-04,80.65,82.2,80.93,80.22
2020-06-05,81.92,86.17,80.3,83.15
2020-06-08,84.74,86.24,83.5322,85.49
2020-06-09,84.08,83.88,84.57,84.45
2020-06-10,80.48,81.419,79.1,82.92
2020-06-11,78.64,78.03,74.68,75.1
2020-06-12,77.0,77.262,76.65,78.5
2020-06-15,74.7,80.37,75.38,78.19
2020-06-16,80.59,82.4609,79.55,80.72
2020-06-17,79.83,80.33,79.84,80.4
2020-06-18,79.67,78.36,75.871,76.77
2020-06-19,77.13,80.305,74.95,75.9
2020-06-22,75.9,78.242,74.62,75.9
2020-06-23,77.72,77.35,76.22,76.21
2020-06-24,77.8,76.68,72.0,75.74
2020-06-25,75.1179,76.177,74.86,74.75
2020-06-26,74.68,75.43,74.09,75.06
2020-06-29,71.9922,76.3,73.03,76.86
2020-06-30,75.78,75.64,74.25,76.21
2020-07-01,76.0,77.07,74.69,76.18
2020-07-02,76.34,78.3,77.22,76.09
2020-07-06,77.99,76.44,77.29,78.57
2020-07-07,78.54,77.59,77.0,77.3
2020-07-08,75.53,77.045,76.53,75.62
2020-07-09,75.79,75.42,73.12,76.19
2020-07-10,75.0,78.25,73.18,75.12
2020-07-13,77.3762,75.14,72.64,73.1
2020-07-14,74.0,74.57,75.155,74.23
2020-07-15,74.63,76.321,75.51,76.65
2020-07-16,77.0,76.66,73.8,74.91
2020-07-17,76.0,76.29,74.3617,74.91
2020-07-20,77.69,75.57,76.5441,77.28
2020-07-21,78.41,78.5,78.38,78.6
2020-07-22,76.62,80.534,77.03,80.4
2020-07-23,79.97,79.85,78.1,75.99
2020-07-24,77.77,77.4,77.45,76.68
2020-07-27,77.187,79.65,77.45,78.1
2020-07-28,77.6,78.64,76.1207,75.59
2020-07-29,81.28,81.98,80.1,78.81
2020-07-30,78.22,79.62,75.4,78.44
2020-07-31,78.95,78.19,77.65,77.79
2020-08-03,78.88,76.8,76.64,78.0
2020-08-04,78.46,78.286,76.29,78.12
2020-08-05,77.66,78.61,78.459,77.73
2020-08-06,76.0,78.57,77.4957,77.06
2020-08-07,78.94,77.9,78.54,76.99
2020-08-10,77.4984,80.009,78.23,79.01
2020-08-11,78.82,81.79,80.0,80.48
2020-08-12,80.53,83.43,78.838,81.24
2020-08-13,82.37,81.5248,80.65,81.55
2020-08-14,79.91,80.29,78.15,79.59
2020-08-17,80.3,80.95,79.93,79.15
2020-08-18,79.52,83.07,79.9,79.46
2020-08-19,82.4842,83.115,79.47,81.16
2020-08-20,78.51,80.85,78.917,80.94
2020-08-21,78.73,81.08,78.62,80.44
2020-08-24,79.79,81.49,79.99,81.5
2020-08-25,83.08,83.798,83.5,85.73
2020-08-26,86.44,83.49,83.14,85.73
2020-08-27,83.29,86.2,85.3,84.39
2020-08-28,85.57,88.17,86.01,89.0
2020-08-31,87.7154,88.86,86.588,85.7
2020-09-01,86.6,88.19,86.53,87.69
2020-09-02,86.873,91.03,90.29,92.76
2020-09-03,90.324,89.55,88.99,90.25
2020-09-04,88.2543,88.39,87.56,88.03
2020-09-08,87.48,89.8599,88.11,89.27
2020-09-09,89.1214,89.1,86.62,86.02
2020-09-10,89.7,87.55,87.0966,88.37
2020-09-11,85.18,88.3,87.22,87.28
2020-09-14,86.3185,91.055,88.49,88.27
2020-09-15,91.04,89.24,88.5193,90.69
2020-09-16,92.0,89.87,90.36,88.97
2020-09-17,87.25,90.86,87.756,87.83
2020-09-18,86.91,90.81,87.0,85.03
2020-09-21,85.5,84.67,84.45,86.5
2020-09-22,84.06,86.98,85.89,85.53
2020-09-23,87.78,88.4,86.35,84.86
2020-09-24,86.07,84.23,84.78,84.66
2020-09-25,84.76,86.97,86.07,85.9
2020-09-28,88.97,87.62,87.01,86.8
2020-09-29,87.24,89.81,86.121,84.9
2020-09-30,90.66,89.62,89.45,86.34
2020-10-01,88.85,89.97,87.776,87.88
2020-10-02,87.4,87.32,87.72,88.87
2020-10-05,90.18,92.143,89.5,88.79
2020-10-06,89.4,92.41,90.1,90.74
2020-10-07,88.83,90.25,89.37,90.46
2020-10-08,90.52,90.58,89.57,92.74
2020-10-09,91.9,93.25,93.65,91.01
2020-10-12,94.2177,94.9,90.8369,91.88
2020-10-13,91.2,93.92,93.28,92.65
2020-10-14,92.05,94.9,91.8,92.74
2020-10-15,89.55,90.23,89.16,89.24
2020-10-16,91.48,93.72,92.17,91.04
2020-10-19,91.0,92.48,90.41,90.7
2020-10-20,91.59,93.723,89.51,92.86
2020-10-21,88.64,90.22,89.24,89.08
2020-10-22,88.29,92.79,88.3,89.51
2020-10-23,89.8,92.88,92.68,94.5
2020-10-26,92.18,94.59,89.48,91.67
2020-10-27,92.41,93.647,93.31,91.79
2020-10-28,90.12,89.19,89.6,88.4
2020-10-29,90.27,89.71,87.17,90.8
2020-10-30,89.28,92.25,86.38,90.0
2020-11-02,88.65,91.206,87.8,90.23
2020-11-03,90.19,93.02,87.57,89.16
2020-11-04,92.6,94.746,92.76,89.95
2020-11-05,95.06,92.82,94.1,93.94
2020-11-06,94.02,92.0,91.2,91.51
2020-11-09,98.79,100.61,98.61,98.93
2020-11-10,96.42,98.31,96.64,94.17
2020-11-11,98.46,100.49,95.42,96.24
2020-11-12,99.33,95.239,96.02,94.94
2020-11-13,96.23,98.09,96.1,99.87
2020-11-16,98.26,99.03,98.9,101.19
2020-11-17,101.58,102.607,97.439,102.7
2020-11-18,99.75,102.9252,98.97,99.87
2020-11-19,101.81,99.93,96.97,101.62
2020-11-20,101.37,98.3045,99.1377,98.56
2020-11-23,101.58,102.61,98.66,101.39
2020-11-24,100.85,100.4,98.2,99.4
2020-11-25,100.2,99.78,98.96,101.0
2020-11-27,102.56,101.378,99.48,103.33
2020-11-30,99.9,98.85,98.96,99.81
2020-12-01,103.0,103.88,98.56,103.15
2020-12-02,101.42,101.46,102.3144,102.66
2020-12-03,101.55,106.0,100.721,100.43
2020-12-04,102.29,103.21,103.2,104.56
2020-12-07,104.3,104.14,105.71,105.81
2020-12-08,105.35,103.74,102.04,101.82
2020-12-09,103.02,105.29,101.6,100.7
2020-12-10,105.2682,106.92,104.18,109.47
2020-12-11,109.548,107.24,105.94,105.0
2020-12-14,106.0,109.77,105.24,106.54
2020-12-15,106.46,109.0968,108.33,108.82
2020-12-16,105.3,106.0,104.3,108.07
2020-12-17,107.27,106.37,103.85,107.73
2020-12-18,105.44,108.0,106.55,104.64
2020-12-21,102.58,105.75,101.74,106.57
2020-12-22,104.51,107.28,102.686,104.03
2020-12-23,104.24,106.755,102.906,104.55
2020-12-24,106.8,105.02,103.31,103.45
2020-12-28,104.01,106.41,105.16,107.21
2020-12-29,107.9826,106.26,108.24,110.9
2020-12-30,106.38,108.37,106.9546,110.97
2020-12-31,111.0,108.54,109.811,111.79
2021-01-04,108.32,112.28,105.4256,105.9
2021-01-05,106.18,107.18,104.4,103.82
2021-01-06,103.61,109.74,107.805,104.23
2021-01-07,107.47,105.14,103.28,106.67
2021-01-08,104.14,110.22,107.91,110.5
2021-01-11,110.0,105.71,104.59,105.9
2021-01-12,107.81,104.99,106.937,105.86
2021-01-13,105.23,107.63,102.26,107.69
2021-01-14,107.4,105.55,103.1139,106.77
2021-01-15,103.03,104.95,104.71,106.77
2021-01-19,106.8718,107.5,104.99,104.49
2021-01-20,102.72,107.91,104.2,110.18
2021-01-21,108.07,107.73,105.65,105.39
2021-01-22,104.7879,104.53,105.136,104.43
2021-01-25,107.189,106.54,103.4527,106.99
2021-01-26,105.7,109.04,103.63,104.9
2021-01-27,104.28,103.88,97.7,99.67
2021-01-28,100.277,101.14,102.5,100.35
2021-01-29,101.536,101.05,96.99,97.35
2021-02-01,100.58,103.14,100.41,100.58
2021-02-02,100.39,105.63,102.803,102.7
2021-02-03,103.54,106.79,105.35,103.11
2021-02-04,103.09,104.48,101.68,105.37
2021-02-05,108.6808,109.1172,108.8563,111.41
2021-02-08,109.31,109.55,110.55,108.96
2021-02-09,111.0,110.95,106.45,110.05
2021-02-10,111.19,107.3,105.71,109.36
2021-02-11,106.869,109.35,109.1,107.63
2021-02-12,107.7,107.16,109.48,108.7
2021-02-16,105.0,110.52,106.2,110.76
2021-02-17,107.452,107.02,108.27,105.43
2021-02-18,107.54,109.63,105.6,105.43
2021-02-19,106.24,109.81,108.29,105.38
2021-02-22,107.12,104.42,102.69,105.24
2021-02-23,103.91,105.68,101.01,104.6
2021-02-24,105.19,109.11,105.6,106.87
2021-02-25,104.0,110.11,103.54,104.61
2021-02-26,108.56,112.59,107.14,112.96
2021-03-01,110.2,113.51,107.26,109.77
2021-03-02,111.87,111.2067,106.5,108.1
2021-03-03,108.15,109.62,110.42,108.99
2021-03-04,107.77,107.51,107.34,106.3
2021-03-05,106.77,110.01,106.15,107.5
2021-03-08,105.9,108.11,107.49,106.32
2021-03-09,108.34,109.11,108.95,107.76
2021-03-10,111.07,109.58,107.7,109.14
2021-03-11,109.98,109.04,111.91,110.04
2021-03-12,110.62,109.23,111.87,108.68
2021-03-15,109.6,111.17,108.75,110.6
2021-03-16,111.254,114.23,110.95,116.27
2021-03-17,115.94,116.8,111.4364,114.86
2021-03-18,111.37,112.3,110.7,109.37
2021-03-19,110.03,108.88,108.641,111.24
2021-03-22,111.1,111.0,107.0,108.42
2021-03-23,112.04,111.2749,108.6875,106.27
2021-03-24,107.47,107.57,109.02,107.47
2021-03-25,106.439,109.2,104.14,108.98
2021-03-26,109.98,111.0,110.312,113.4
2021-03-29,109.73,114.29,111.45,112.11
2021-03-30,113.71,115.01,112.57,114.11
2021-03-31,115.22,115.5149,110.38,112.89
2021-04-01,112.18,113.42,109.4,114.44
2021-04-05,110.57,112.37,113.02,112.21
2021-04-06,113.7,115.69,115.119,118.4
2021-04-07,118.44,119.14,113.41,114.52
2021-04-08,113.69,117.84,114.9681,116.77
2021-04-09,117.23,114.09,115.7,116.48
2021-04-12,113.87,118.3,115.28,118.24
2021-04-13,118.78,120.3,115.357,117.22
2021-04-14,115.32,117.208,117.4,117.57
2021-04-15,115.8,118.1,115.66,119.65
2021-04-16,121.62,119.8,118.81,120.43
2021-04-19,118.97,123.25,120.98,120.7
2021-04-20,118.81,119.4083,119.43,116.79
2021-04-21,120.62,120.79,121.2,122.44
2021-04-22,117.3932,121.98,118.103,118.88
2021-04-23,118.47,123.69,117.71,120.92
2021-04-26,122.39,117.65,116.37,117.82
